,id,title,rating,image_path,overview,vote_count,cast,country,release,tv_rating,duration,genre,description,ott
1084,4775,Would I Lie to You?,7.8,/gpOHybs5mDoEEbskTtfZ1mKsPyD.jpg,,61,"David Mitchell, Lee Mack, Rob Brydon",,2009,TV-PG,1 Season,"Comedy, Special Interest, Unscripted","On the third season of 'Would I Lie to You?' there is a new host, Rob Brydon, who joins regular team captains David Mitchell and Lee Mack David Mitchell. Together, they have to work out whether their celebrity guests are telling true stories from their weird and wonderful lives, or spinning a tall tale based on a lie given to them by the production team.",amazon
1085,2251,Taxi,7.2,/pua3A2XSaO6bP6WhVDBRbcyRTAS.jpg,Taxi,94,,United States,1978,TV-PG,5 Seasons,"Classics, Comedy, Sitcom","TAXI is a half-hour comedy series that centers around the eclectic staff of a New York city cab company. While trying to deal with tyrannical dispatcher Louie De Palma (Danny DeVito), they build friendships as they struggle for success in other careers, love and life.",hulu
1086,61408,Nagi-Asu: A Lull in the Sea,7.7,/hOm9TB9JQJhAT1tBXGsngP35cCX.jpg,,16,"Natsuki Hanae, Kana Hanazawa, Ai Kayano, Ryota Osaka, Kaito Ishikawa, Mikako Komatsu, Kaori Ishihara, Kaori Nazuka, Masuo Amada, Junji Majima, Motomu Kiyokawa, Kohsuke Toriumi",Japan,2014,TV-14,1 Season,"Anime Series, Romantic TV Shows, Teen TV Shows","In a world where humans are divided between the land and the sea, four childhood friends from the ocean must attend middle school on the surface.",netflix
1087,40290,MasterChef,7.3,/42gO1qCC6GPtHKNXvOdhunhzyS3.jpg,,204,,United States,2010,TV-PG,11 Seasons,"Cooking & Food, Family, Lifestyle & Culture","A culinary competition series that searches for the best home cooks in America, and through a series of exciting elimination rounds, will turn one of them into a culinary master.",hulu
1088,60741,Ascension,6.7,/nz4OyK9tfi0q7L9yz5BPa2n1zpj.jpg,,202,"Brandon P. Bell, Tricia Helfer, Brian Van Holt, Ryan Robbins, Al Sapienza, Tiffany Lonsdale, Andrea Roth, Jacqueline Byers, Ellie O'Brien, PJ Boudousque, Gil Bellows, Lauren Lee Smith",,2015,TV-MA,1 Season,"Drama, Science Fiction","In 1963, the U.S. government launched a covert space mission sending hundreds of men, women and children on a century-long voyage aboard the starship Ascension to populate a new world. Nearly 50 years into the journey, as they approach the point of no return, a mysterious murder of a young woman causes the ship's population to question the true nature of their mission.",amazon
1089,9907,Chowder,8.3,/9o6H0I4laiJfjtJ4lbrAmToFPzm.jpg,,189,,"United States, China",2014,TV-Y7,3 Seasons,"Cartoons, Comedy, Kids","Chowder follows an aspiring young chef named Chowder and his day-to-day adventures as an apprentice in Mung Daal's catering company. Although he means well, Chowder often finds himself in predicaments due to his perpetual appetite and his nature as a scatterbrain. He is also pestered by Panini, the apprentice of Mung's rival Endive, who wants Chowder to be her boyfriend, which he abhors.",hulu
1090,86340,Undone,7.7,/wwCclQaT9tIAHVbAkGwQvnNUSm6.jpg,,117,"Rosa Salazar, Angelique Cabral, Constance Marie, Siddharth Dhananjay, Daveed Diggs, Bob Odenkirk",United States,2019,16+,1 Season,"Animation, Drama","UNDONE is a half-hour, genre-bending, animated series that explores the elastic nature of reality through its central character Alma, a twenty-eight-year-old living in San Antonio, Texas. After getting into a car accident and nearly dying, Alma finds she has a new relationship to time. She develops this new ability in order to find out the truth about her father’s death.",amazon
1091,63646,Counterpart,7.4,/vBIc9SkfZUUUUYD5b9srR5NpX5o.jpg,What if there were another you?,188,"James Cromwell, Olivia Williams, J.K. Simmons, Harry Lloyd, Nazanin Boniadi, Nicholas Pinnock, Sara Serraiocco, Betty Gabriel",,2019,TV-MA,2 Seasons,"Drama, Science Fiction, Special Interest","Season Two finds the Crossing closed and each Howard stranded in the other's world. As a cold war escalates between worlds and deepens the divide, both men find themselves growing increasingly like the other.",amazon
1092,97266,Go! Go! Cory Carson,8.4,/atgbow7Z65jSc57N5S1OA0xtpnV.jpg,,5,"Alan C. Lim, Paul Killam, Maisie Benson, Kerry Gudjohnsen, Smith Foreman, Neena-Sinaii Simpo, Eli Morse, Adelaide Hirasaki, Jim Capobianco, Anna Chambers, Pfifer Chastain",United States,2021,TV-Y,5 Seasons,Kids' TV,"Beep, beep – go, go! Buckle up for fun and adventure with adorable kid car Cory Carson as he explores the winding roads of Bumperton Hills.",netflix
1093,50628,Intelligence,6.5,/yWO3w2isgxBarZEH4vE4qbrpqTd.jpg,What's in his head will blow your mind.,151,"Ian Tracey, Klea Scott, John Cassini, Matt Frewer, Alana Husband, Kyla Wise, Camille Sullivan, Darcy Laurie, Eugene Lipinski, Michael Eklund",Canada,2007,TV-MA,2 Seasons,"Crime TV Shows, TV Dramas",Clashes both on the street and in the bedroom pits the female head of the Organized Crime Unit against the cocky leader of a pot-smuggling ring.,netflix
1094,57774,Looking,7.4,/cFZwuZTHDS40sJGZq7uesQyDLNx.jpg,Find something real.,86,,,2014,TV-MA,2 Seasons,"Comedy, LGBTQ+",From HBO comes this comedy series that offers up the unfiltered experiences of three 30-something gay friends living in San Francisco.,hulu
1095,72613,Cathedral of the Sea,6.9,/yilnaUnOW4PR32jJSM3ROOE7ETQ.jpg,,18,"Daniel Grao, Ginés García Millán, Óscar Hernández, Alain Hernández, Nora Navas, Lucía Díez, Jorge Kent, Ali El Aziz, Julia Carnero, David Venancio Muro, Jonás Beramí, Hugo Arbues, Natalia de Molina",Spain,2017,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas","In 14th-century Barcelona, a serf's determined climb to wealth and freedom incurs the disdain of the noble class and the suspicion of the Inquisition.",netflix
1096,86291,The Legends,8.7,/v03oi11BKxpjCCw8tOZmqy8k7cx.jpg,,6,"Lu Bai, Kai Xu, Xu Dai, Yan Xiao, Guanxiang Liu, Lu Mi, Zifeng Li, Hao Xiang, De Yang, Ye Ding",,2019,18+,1 Season,"Romance, Science Fiction","While trying to take her Master's Wanjun Sword, Zhaoyao Lu (Lu Bai) is ambushed and dies. She mistakenly believes Chenlan Li (Kai Xu), has something to do with the ambush. Five years later, Chenlan has taken over the position of the Wanlu leader, and Zhaoyao's mission is to seek revenge. She possesses the body of Zhiyan Qin (Yan Xiao). But she slowly starts to fall in love with him instead.",amazon
1097,65952,The Great Passage,7.4,/yglVKWyNMAz4dmXvjGa4rFx6g1b.jpg,,15,,,2016,TV-NR,1 Season,Anime,"""I'm just saying 'read the air' a little more.""""You are using 'air' to mean situation.""Mitsuya Majime, an awkward salesman, and Masashi Nishioka, an easy-going dictionary editor meet by coincidence. Genbu Book's veteran dictionary editor Araki is looking for a successor. He hears about Majime from Nishioka and decides to meet him.This is a story about the clumsy people who live for words.(C)GDED",amazon
1098,66023,Marcella,7.1,/yyEjwLzlfso0V5qwAwcQRbuE31R.jpg,Detective. Witness. Suspect.,130,"Anna Friel, Nicholas Pinnock, Sinéad Cusack, Nina Sosanya, Harry Lloyd, Laura Carmichael, Maeve Dermody, Ray Panthaki, Ian Puleston-Davies, Patrick Baladi, Florence Pugh, Jamie Bamber, Charlie Covell, Andrew Lancel, Jack Doolan, Tobias Santelmann, Stephen Lord, Ben Cura, Imogen Faires",United Kingdom,2019,TV-MA,3 Seasons,"British TV Shows, Crime TV Shows, International TV Shows","Her marriage just ended and she's returning to work as a London detective after 12 years away. Is the serial killer she once investigated back, too?",netflix
1099,62490,El Negocio,7.9,/mgPG7iWLy3IFUNj4BSLqxB1D6JH.jpg,,102,,,2014,TV-MA,4 Seasons,"Comedy, Drama, Latino","Three attractive, intelligent women come together with the common goal of revolutionizing the world's oldest profession in this series.",hulu
1100,81425,Talking Tom and Friends,8.3,/fVeSFv892YdLcvftJAZPSDBTpyp.jpg,5 Friends. 1 Garage. Lots of Fun!,8,"Colin Hanks, Tom Kenny, James Adomian, Lisa Schwartz, Maria Bamford",Cyprus,2017,TV-Y,1 Season,"Kids' TV, TV Comedies","Full of funny one-liners and always ready for an adventure, a talking cat and his equally chatty animal cohorts set out to become famous.",netflix
1101,70432,A Touch of Green,9.0,/beoZobtvzLtPQnoGNC6dnK5q9kA.jpg,,3,"Weber Yang, Cheryl Yang, Tien Hsin, Gabriel Lan, Wu Kang-jen, Cindy Lien, Wen Chen-ling, Hans Chung",Taiwan,2016,TV-MA,1 Season,"International TV Shows, TV Dramas","Amid the turmoil of China's civil war, families of Kuomintang pilots face the pain of leaving their homes but find strength in their shared bonds.",netflix
1102,64254,Master of None,7.6,/nLGBrpSSLogxEP7RmKvBbxPTmqJ.jpg,This is Dev. He has a lot of questions.,322,"Aziz Ansari, Noël Wells, Eric Wareheim, Lena Waithe, Kelvin Yu, Fatima Ansari, Shoukath Ansari, Alessandra Mastronardi, Bobby Cannavale",United States,2021,TV-MA,3 Seasons,"TV Comedies, TV Dramas",Dev tries to jump-start his acting career and elevate his dating game with help from his eclectic group of friends in this award-winning series.,netflix
1103,2005,The New Adventures of Winnie the Pooh,7.5,/9dB95KQNal8r03xqSZv0FwuUhuD.jpg,,169,"Jim Cummings, Paul Winchell, John Fiedler, Ken Sansome, Tim Hoskins, Patty Paris",United States,1988,TV-Y,4 Seasons,"Animation, Kids",The stories of Winnie the Pooh and friends.,disney
1104,59659,Halt and Catch Fire,8.0,/l4qvJ0lq59wR3ODX42DxBVFGoxx.jpg,The battle for CTRL begins.,313,"Lee Pace, Scoot McNairy, Mackenzie Davis, Kerry Bishé, Toby Huss, Aleksa Palladino, David Wilson Barnes, Morgan Hinkleman, James Cromwell, Manish Dayal, Annabeth Gish",United States,2017,TV-14,4 Seasons,TV Dramas,"Re-creating the dawn of the personal computer era, this digital drama tracks the fates of an industry visionary and his brilliant colleagues.",netflix
1105,119099,The Sword and The Brocade,8.0,/huR0Av6sSwV5Y9tn1owDIovxEoz.jpg,,1,"Wallace Chung, Seven Tan, He Hong Shan, Daddi Tang, Wu Mian, Fang Xiao Li",,2021,13+,1 Season,Drama,"Set during the Ming Dynasty, the story revolves around the romance between General Xu Lingyi and the concubine's daughter Shiyiniang that starts from an arranged marriage. Despite being born with a low status, Luo Shiyiniang is extremely assertive and believes that a woman's vision should not be limited to the household. She hopes to rely on her embroidery skills as a ticket to freedom.",amazon
1106,111761,The Minions of Midas,7.0,/kj3dBq2B98HRH2qcMcUP27c9Uqb.jpg,,95,"Luis Tosar, Marta Belmonte, Guillermo Toledo, Carlos Blanco, Marta Milans, Goize Blanco, Elena Irureta, Bea Segura, Jorge Andreu, Daniel Holguín, Adolfo Fernández, Fernando Barona, Juan Blanco, Ahmed Boulane, Pepe Ocio, Vito Sanz, Adelfa Calvo, Joaquín Climent, Carmelo Gómez, Miguel Ángel Solá",Spain,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",A millionaire publisher gets a blackmail note — his decision can mean life or death. Inspired by a Jack London story but set in contemporary Madrid.,netflix
1107,80665,Hi Score Girl,8.3,/oGHR5DXFHIWc9xGwvTmxo2dHwr2.jpg,,116,"Kohei Amasaki, Sayumi Suzushiro, Yuuki Hirose, Kazuyuki Okitsu, Daiki Yamashita, Daria Midou, Satomi Arai, Shizuka Ito, Cho, Chinatsu Akasaki, Tomokazu Sugita, Yuichi Nakamura, Kana Ueda, Taketora, Hochu Otsuka, Hiroki Yasumoto",Japan,2019,TV-14,2 Seasons,"Anime Series, International TV Shows, Romantic TV Shows","A chronic gamer abysmally inept in academics and sports finally meets his match at his usual shady arcade – and it’s his rich classmate, Akira.",netflix
1108,81821,100 Days My Prince,8.2,/5GoF6fZGqEycUqgcCNmBCN3OdWM.jpg,I will marry you someday.,101,"Doh Kyung-soo, Nam Ji-hyun, Cho Seong-ha, Cho Han-cheul, Kim Seon-ho, Han So-hee",South Korea,2018,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas","Upon losing his memory, a crown prince encounters a commoner’s life and experiences unforgettable love as the husband to Joseon’s oldest bachelorette.",netflix
1109,6616,Bonkers,6.6,/eZW4rWFY356fBAGNG9SrsyU6WMH.jpg,,19,"Charlie Adler, Corey Burton, Jesse Corti, Jim Cummings, Frank Welker, Gregg Berger","United States, Hong Kong, South Korea, France, Canada, China, United Kingdom, Australia, Japan, Taiwan, Philippines",1993,TV-G,1 Season,"Animation, Comedy, Kids",A washed-up cartoon star begins a new life as the first toon cop in Hollywood.,disney
1110,111495,Carmel: Who Killed Maria Marta?,7.6,/snmVxrXyZ9DShBL5olPvcuWlCab.jpg,,74,,Argentina,2020,TV-14,1 Season,"Crime TV Shows, Docuseries, International TV Shows","A woman is found dead in her bathtub, with a puddle of blood nearby. Her husband theorizes she had an accident. But an autopsy tells a different story.",netflix
1111,129495,Clickbait,7.6,/q42t4S113jebD1khigJt8z3m1mD.jpg,Father. Husband. Brother. Liar?,129,"Zoe Kazan, Betty Gabriel, Adrian Grenier, Phoenix Raei, Abraham Lim, Jessica Collins, Camaron Engels, Jaylin Fletcher, Liz Alexander, Joyce Guy, Daniel Henshall, Ian Meadows, Jamie Timony, Steve Mouzakis, Becca Lish",,2021,TV-MA,1 Season,"Crime TV Shows, TV Dramas, TV Mysteries","When family man Nick Brewer is abducted in a crime with a sinister online twist, those closest to him race to uncover who is behind it and why.",netflix
1112,65220,I Am Jazz,6.9,/lQCUTs0ThUXT0DNht3IqfGF2bYV.jpg,,17,,United States,2015,TV-PG,1 Season,"Documentaries, LGBTQ+, Reality","Jazz Jennings is the typical 14 year old girl in all ways but one Jazz was assigned male at birth. Her supportive family accepted Jazz as a girl at a young age, but with her teenage years upon them, they're in for a whole new set of challenges.",hulu
1113,1097,Ergo Proxy,7.8,/qolcK1gqok7Gfx08sQdvxsXuac8.jpg,,172,,Japan,2006,TV-MA,1 Season,"Action, Adventure, Anime","The domed city of Romdo is supposed to be perfect, but Re-l Mayer, a young female inspector from the Civilian Intelligence Office, knows better. In this place where humans and robots coexist, she receives a strange message - something is awakening.",hulu
1114,66551,The Mick,7.1,/jwYBohob30EeP1rJJMx9zcWSaGS.jpg,Aunt Mickey. Inappropriate and in charge.,160,,United States,2017,TV-14,2 Seasons,"Comedy, Sitcom",A two-bit hustler must assume guardianship of her sister's three high-maintenance children.,hulu
1115,3527,My Friends Tigger & Pooh,6.8,/pjFdWwr36A5ZO8K5W5NuPRS7Bil.jpg,,10,Jim Cummings,United States,2006,TV-Y,2 Seasons,"Animation, Kids","Pooh, Tigger, and friends from the Hundred Acre Wood welcome new neighbors",disney
1116,96815,"Sex, Explained",6.6,/nIwI7rlhVXlfDHNoLFfYzkz7TJ4.jpg,,1758,Janelle Monáe,United States,2020,TV-MA,1 Season,"Docuseries, Science & Nature TV","From the biology of attraction to the history of birth control, explore the ins and outs of sex in this entertaining and enlightening series.",netflix
1117,96481,Rise of Empires: Ottoman,7.3,/nkvdPFYo7o2IQWooJvA9UE0nvAp.jpg,,171,"Charles Dance, Cem Yiğit Üzümoğlu, Tommaso Basili, Birkan Sokullu, Osman Sonant, Tolga Tekin, Damla Sönmez, Ushan Çakır, İlayda Akdoğan",,2020,TV-MA,1 Season,Docuseries,Ottoman Sultan Mehmed II wages an epic campaign to take the Byzantine capital of Constantinople and shapes the course of history for centuries.,netflix
1118,119861,Zero,7.6,/843MWmiaoMOrfnM2kPC96KfLUkt.jpg,,97,"Giuseppe Dave Seke, Haroun Fall, Beatrice Grannò, Dylan Magon, Daniela Scattolin, Madior Fall, Virgina Diop",Italy,2021,TV-MA,1 Season,"International TV Shows, TV Comedies, TV Dramas","A shy teen with the power to turn invisible must get it under control to help defend his neighborhood, putting aside the pursuit of his artistic dream.",netflix
1119,2719,Coupling,7.9,/fwvTWOnYzPqLFJv2zIqpvJLdm7E.jpg,The naughty new comedy about nothing...but SEX!,201,,United Kingdom,2000,TV-PG,4 Seasons,"Comedy, International, Sitcom","When a group of friends really get to thinking how to get what they want in love, the results are a wild mix of one-night stands, one-lunchtime stands, two-timing and partner-swapping.",hulu
1120,84052,Perfume,7.0,/oT7Zodol33x7Z1McBXs9tyYNcxO.jpg,,238,"Friederike Becht, August Diehl, Wotan Wilke Möhring, Natalia Belitski, Ken Duken, Trystan Pütter, Christian Friedel, Juergen Maurer, Marc Hosemann, Susanne Wuest",Germany,2018,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas","When a singer is found murdered, with her scent glands excised from her body, detectives probe a group of friends who attended boarding school with her.",netflix
